##########################################################################################
############################# Effectiveness Evaluation for 0 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.02
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q18         CACM-3202         58        N         0.00         0.000000
Q18         CACM-3203         59        N         0.00         0.000000
Q18         CACM-3204         60        N         0.00         0.000000
Q18         CACM-3135         61        N         0.00         0.000000
Q18         CACM-3138         62        N         0.00         0.000000
Q18         CACM-3145         63        N         0.00         0.000000
Q18         CACM-3146         64        N         0.00         0.000000
Q18         CACM-3148         65        N         0.00         0.000000
Q18         CACM-3150         66        N         0.00         0.000000
Q18         CACM-3156         67        N         0.00         0.000000
Q18         CACM-3160         68        N         0.00         0.000000
Q18         CACM-3163         69        N         0.00         0.000000
Q18         CACM-3164         70        N         0.00         0.000000
Q18         CACM-3165         71        N         0.00         0.000000
Q18         CACM-3167         72        N         0.00         0.000000
Q18         CACM-3170         73        N         0.00         0.000000
Q18         CACM-3176         74        N         0.00         0.000000
Q18         CACM-3190         75        N         0.00         0.000000
Q18         CACM-3192         76        N         0.00         0.000000
Q18         CACM-3198         77        N         0.00         0.000000
Q18         CACM-3200         78        N         0.00         0.000000
Q18         CACM-3201         79        N         0.00         0.000000
Q18         CACM-3204         80        N         0.00         0.000000
Q18         CACM-3138         81        N         0.00         0.000000
Q18         CACM-3142         82        N         0.00         0.000000
Q18         CACM-3144         83        N         0.00         0.000000
Q18         CACM-3150         84        N         0.00         0.000000
Q18         CACM-3152         85        N         0.00         0.000000
Q18         CACM-3166         86        N         0.00         0.000000
Q18         CACM-3139         87        N         0.00         0.000000
Q18         CACM-3140         88        N         0.00         0.000000
Q18         CACM-3143         89        N         0.00         0.000000
Q18         CACM-3150         90        N         0.00         0.000000
Q18         CACM-3153         91        N         0.00         0.000000
Q18         CACM-3154         92        N         0.00         0.000000
Q18         CACM-3163         93        N         0.00         0.000000
Q18         CACM-3182         94        N         0.00         0.000000
Q18         CACM-3188         95        N         0.00         0.000000
Q18         CACM-3199         96        N         0.00         0.000000
Q18         CACM-3202         97        N         0.00         0.000000
Q18         CACM-3147         98        N         0.00         0.000000
Q18         CACM-3160         99        N         0.00         0.000000
Q18         CACM-3182         100       N         0.00         0.000000


QueryID: Q19
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q19         CACM-2665         1         N         0.00         0.000000
Q19         CACM-2691         2         N         0.00         0.000000
Q19         CACM-2692         3         N         0.00         0.000000
Q19         CACM-2715         4         N         0.00         0.000000
Q19         CACM-2716         5         N         0.00         0.000000
Q19         CACM-2719         6         N         0.00         0.000000
