##########################################################################################
############################# Effectiveness Evaluation for 9 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.01
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q19         CACM-2865         58        N         0.64         0.120690
Q19         CACM-2877         59        N         0.64         0.118644
Q19         CACM-2880         60        N         0.64         0.116667
Q19         CACM-2883         61        N         0.64         0.114754
Q19         CACM-2884         62        N         0.64         0.112903
Q19         CACM-2887         63        N         0.64         0.111111
Q19         CACM-2890         64        N         0.64         0.109375
Q19         CACM-2895         65        N         0.64         0.107692
Q19         CACM-2896         66        N         0.64         0.106061
Q19         CACM-2898         67        N         0.64         0.104478
Q19         CACM-2902         68        N         0.64         0.102941
Q19         CACM-2903         69        N         0.64         0.101449
Q19         CACM-2904         70        N         0.64         0.100000
Q19         CACM-2913         71        N         0.64         0.098592
Q19         CACM-2924         72        N         0.64         0.097222
Q19         CACM-2740         73        N         0.64         0.095890
Q19         CACM-2751         74        N         0.64         0.094595
Q19         CACM-2766         75        N         0.64         0.093333
Q19         CACM-2767         76        N         0.64         0.092105
Q19         CACM-2771         77        N         0.64         0.090909
Q19         CACM-2785         78        N         0.64         0.089744
Q19         CACM-2819         79        N         0.64         0.088608
Q19         CACM-2828         80        N         0.64         0.087500
Q19         CACM-2830         81        N         0.64         0.086420
Q19         CACM-2832         82        N         0.64         0.085366
Q19         CACM-2833         83        N         0.64         0.084337
Q19         CACM-2834         84        N         0.64         0.083333
Q19         CACM-2715         85        N         0.64         0.082353
Q19         CACM-2716         86        N         0.64         0.081395
Q19         CACM-2719         87        N         0.64         0.080460
Q19         CACM-2722         88        N         0.64         0.079545
Q19         CACM-2723         89        N         0.64         0.078652
Q19         CACM-2725         90        N         0.64         0.077778
Q19         CACM-2727         91        N         0.64         0.076923
Q19         CACM-2692         92        N         0.64         0.076087
Q19         CACM-2692         93        N         0.64         0.075269
Q19         CACM-2700         94        N         0.64         0.074468
Q19         CACM-2714         95        R         0.73         0.084211
Q19         CACM-2679         96        N         0.73         0.083333
Q19         CACM-2685         97        N         0.73         0.082474
Q19         CACM-2691         98        N         0.73         0.081633
Q19         CACM-2665         99        N         0.73         0.080808
Q19         CACM-2674         100       N         0.73         0.080000


QueryID: Q20
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q20         CACM-3165         1         N         0.00         0.000000
Q20         CACM-3165         2         N         0.00         0.000000
Q20         CACM-3166         3         N         0.00         0.000000
Q20         CACM-3170         4         N         0.00         0.000000
Q20         CACM-3171         5         N         0.00         0.000000
Q20         CACM-3173         6         N         0.00         0.000000
